65536,int64_t,Range,0,0.0840135,0.168001,0.173256,6.653,28.1253,118.756
131072,uint32_t,Range,0.325542,0,0.325535,0,6.25034,56.2508,96.8801
131072,int32_t,Range,0.325565,0,0,0,6.25032,59.376,162.508
131072,uint64_t,Range,0.162768,0,0,0.488329,12.5011,56.2508,75.0039
131072,int64_t,Range,0.176241,0.136762,0,0.183639,9.74786,56.251,240.638
262144,uint32_t,Range,0,0,0.325517,0.97661,9.37524,121.88,187.51
262144,int32_t,Range,0.356442,0,0.0313563,0.676746,9.99718,125.005,325.017
262144,uint64_t,Range,0.521816,0.0972411,0,0.694272,23.4889,118.754,156.258
262144,int64_t,Range,0.622061,0.168469,0,0.51444,25.5546,125.005,481.275
524288,uint32_t,Range,0.556794,0.336008,0,0.71659,16.4209,262.514,434.398
524288,int32_t,Range,0.439435,0.14649,0,1.77401,23.4798,265.637,656.285
524288,uint64_t,Range,1.17263,0.156861,0,1.09522,40.0321,256.261,309.391
524288,int64_t,Range,1.06627,0.157706,0.325624,0.597891,39.9767,268.764,965.676
1048576,uint32_t,Range,1.99442,0.0300813,0.0105188,1.51088,33.4517,559.403,862.545
1048576,int32_t,Range,3.55554,0.182916,0,0.0312833,36.1868,575.028,1312.57
1048576,uint64_t,Range,1.82182,0.164849,0,2.02692,66.4692,553.154,621.908
1048576,int64_t,Range,1.43681,0.190644,0.310717,1.7689,70.3024,581.279,1950.1
2097152,uint32_t,Range,2.51295,0.519095,0,2.48733,56.8685,1187.56,1737.59
2097152,int32_t,Range,3.55739,0.683383,0,2.85473,66.0121,1206.31,2628.26
2097152,uint64_t,Range,2.36727,0.357115,0,3.53476,120.804,1168.81,1478.2
2097152,int64_t,Range,2.03787,0.68351,0.311349,3.28235,123.373,1206.31,3875.2
4194304,uint32_t,Range,3.86589,0.595786,0,6.34068,107.295,2515.76,3956.46
4194304,int32_t,Range,7.51808,0.930242,0,4.31361,123.023,2568.88,5259.65
4194304,uint64_t,Range,5.92264,0.560009,0.115389,6.24363,236.682,2475.13,2956.41
4194304,int64_t,Range,6.03722,0.531953,0,6.36724,240.518,2556.38,7756.66
8388608,uint32_t,Range,7.25542,0.756939,0,15.6642,225.127,5303.4,7909.79
8388608,int32_t,Range,9.59539,1.58165,0,13.3562,252.678,5378.41,10531.8
8388608,uint64_t,Range,11.0528,1.59509,0,11.735,455.467,5194.02,5928.44
8388608,int64_t,Range,9.90861,1.56641,0,12.31,454.287,5381.53,15522.7
16777216,uint32_t,Range,10.1345,1.89985,0,31.4369,423.234,11110,15866.5
16777216,int32_t,Range,11.9019,2.07043,0,35.6494,480.633,11303.7,21066.7
16777216,uint64_t,Range,12.3139,1.15965,0.982929,33.1799,880.833,10938.1,11835
16777216,int64_t,Range,11.2141,0.91209,0,35.5644,872.308,11322.5,31033.6
33554432,uint32_t,Range,17.2537,0,0.325529,66.7349,796.917,23163.7,35580
33554432,int32_t,Range,25.1394,2.20895,0,69.4898,913.706,23741.9,42149.1
33554432,uint64_t,Range,27.9973,5.88422,0.00521979,56.2742,1718.58,23048.1,27507.7
33554432,int64_t,Range,28.1718,6.28144,0,55.7387,1735.03,23795,62372
